SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Sep 17 13:34:38 GMT+07:00 2024
User: optic
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4H09011
Integration Time (usec): 5000000 (USB4H09011)
Spectra Averaged: 7 (USB4H09011)
Boxcar Smoothing: 4 (USB4H09011)
Correct for Electrical Dark: No (USB4H09011)
Strobe/Lamp Enabled: Yes (USB4H09011)
Correct for Detector Non-linearity: No (USB4H09011)
Correct for Stray Light: No (USB4H09011)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
346,55	1306,90
346,77	1306,90
346,99	1306,90
347,20	1348,73
347,42	2769,34
347,64	3522,12
347,86	3895,89
348,07	4252,07
348,29	4444,97
348,51	4773,30
348,72	4778,30
348,94	4680,23
349,16	4685,43
349,37	4737,18
349,59	4294,72
349,81	4158,64
350,02	4194,92
350,24	4332,66
350,46	4552,54
350,67	4641,09
350,89	4713,77
351,11	4770,24
351,32	4744,30
351,54	4774,30
351,76	4744,46
351,98	4649,70
352,19	4626,59
352,41	4355,67
352,63	4394,52
352,84	4294,36
353,06	4235,69
353,28	4160,72
353,49	4159,26
353,71	4295,31
353,93	4649,47
354,14	4771,73
354,36	4825,53
354,58	4792,44
354,79	4888,05
355,01	4919,84
355,22	5016,09
355,44	5464,37
355,66	5462,06
355,87	5126,46
356,09	5070,09
356,31	5140,17
356,52	4984,17
356,74	5009,72
356,96	4908,23
357,17	4756,42
357,39	4382,59
357,61	4441,72
357,82	4453,00
358,04	4428,10
358,26	4298,88
358,47	4244,11
358,69	4238,09
358,90	4240,53
359,12	4321,12
359,34	4252,62
359,55	4140,38
359,77	4383,27
359,99	4536,09
360,20	4679,61
360,42	4828,07
360,63	4734,29
360,85	4817,15
361,07	4802,68
361,28	4730,91
361,50	4814,16
361,72	4490,09
361,93	4287,73
362,15	4261,89
362,36	4329,28
362,58	4358,11
362,80	4249,96
363,01	4416,36
363,23	4533,81
363,44	4524,61
363,66	4736,79
363,88	4679,02
364,09	4680,19
364,31	4561,09
364,52	4603,18
364,74	4610,56
364,96	4548,73
365,17	4641,12
365,39	4682,60
365,60	4655,07
365,82	4712,31
366,04	4662,28
366,25	4798,52
366,47	4671,87
366,68	4750,90
366,90	4661,21
367,12	4509,82
367,33	4439,25
367,55	4334,90
367,76	4399,10
367,98	4316,21
368,20	4202,14
368,41	4397,05
368,63	4515,19
368,84	4487,81
369,06	4490,48
369,27	4433,33
369,49	4722,36
369,71	4587,91
369,92	4611,12
370,14	4600,23
370,35	4616,80
370,57	4725,51
370,78	4815,52
371,00	5080,23
371,22	5114,07
371,43	4914,44
371,65	5040,25
371,86	5124,08
372,08	5344,26
372,29	5127,82
372,51	5083,61
372,72	5036,80
372,94	4866,79
373,16	4820,17
373,37	4870,75
373,59	4971,49
373,80	4989,05
374,02	4760,23
374,23	4820,33
374,45	4683,54
374,66	4797,29
374,88	4908,23
375,09	5149,05
375,31	5162,93
375,53	5097,43
375,74	5080,49
375,96	5263,28
376,17	5264,35
376,39	5230,74
376,60	5077,43
376,82	4818,71
377,03	4694,95
377,25	4428,00
377,46	4381,48
377,68	4368,35
377,89	4398,13
378,11	4404,99
378,32	4548,99
378,54	4592,46
378,75	4716,21
378,97	4687,74
379,19	4770,79
379,40	4742,02
379,62	4788,31
379,83	4632,54
380,05	4705,19
380,26	4796,83
380,48	4783,63
380,69	4776,51
380,91	4703,53
381,12	4661,37
381,34	4718,55
381,55	4659,81
381,77	4706,52
381,98	4798,65
382,20	4658,41
382,41	4705,48
382,63	4863,05
382,84	5090,70
383,06	5261,69
383,27	5145,28
383,49	5229,60
383,70	5111,93
383,92	5045,61
384,13	5014,40
384,35	5097,30
384,56	4900,76
384,78	4899,72
384,99	4863,73
385,21	5071,52
385,42	4964,73
385,63	4965,38
385,85	4834,73
386,06	4858,14
386,28	4832,59
386,49	4818,61
386,71	4699,99
386,92	4769,95
387,14	4700,74
387,35	4619,92
387,57	4776,87
387,78	5025,00
388,00	4942,95
388,21	4955,82
388,43	5078,67
388,64	5165,89
388,86	5025,46
389,07	5113,52
389,28	5519,28
389,50	5441,81
389,71	5484,01
389,93	5463,20
390,14	5510,76
390,36	5508,58
390,57	5487,19
390,79	5705,93
391,00	5629,41
391,22	5346,92
391,43	5327,68
391,64	5223,10
391,86	5274,49
392,07	5194,40
392,29	5223,07
392,50	5182,60
392,72	5088,29
392,93	5110,17
393,14	5019,96
393,36	5043,24
393,57	4987,23
393,79	4977,77
394,00	4994,74
394,22	5012,87
394,43	5151,32
394,65	5088,39
394,86	5182,47
395,07	5366,88
395,29	5383,26
395,50	5453,48
395,72	5524,18
395,93	5426,01
396,14	5479,68
396,36	5318,02
396,57	5401,79
396,79	5903,12
397,00	5869,67
397,22	5844,84
397,43	5698,88
397,64	5612,02
397,86	5669,56
398,07	5520,54
398,29	5603,44
398,50	5427,05
398,71	4999,74
398,93	5009,98
399,14	5006,73
399,36	5025,68
399,57	5204,77
399,78	5129,64
400,00	5014,18
400,21	4917,79
400,43	5047,63
400,64	4785,97
400,85	4794,16
401,07	4791,66
401,28	4839,09
401,50	4653,86
401,71	4705,52
401,92	4796,64
402,14	4907,49
402,35	5103,86
402,56	5193,23
402,78	5077,53
402,99	5827,97
403,21	5861,25
403,42	5824,98
403,63	5851,14
403,85	5863,20
404,06	5805,54
404,27	5500,10
404,49	5462,42
404,70	5654,57
404,92	4817,60
405,13	4876,93
405,34	4960,44
405,56	4877,51
405,77	4778,82
405,98	4715,07
406,20	4833,86
406,41	4904,40
406,62	4875,89
406,84	5078,18
407,05	5016,39
407,27	5087,48
407,48	5118,30
407,69	5109,32
407,91	5192,28
408,12	5308,76
408,33	5165,11
408,55	4984,95
408,76	4883,46
408,97	4803,56
409,19	4771,77
409,40	4866,56
409,61	4995,03
409,83	4995,45
410,04	4912,69
410,25	4980,53
410,47	5170,21
410,68	5382,39
410,89	5584,71
411,11	5510,37
411,32	5425,46
411,53	5519,57
411,75	5621,06
411,96	5574,41
412,17	5619,11
412,39	5603,67
412,60	5455,07
412,81	5321,34
413,03	5464,27
413,24	5433,36
413,45	5315,03
413,67	5157,92
413,88	5155,16
414,09	5142,55
414,30	4963,56
414,52	4855,83
414,73	4743,03
414,94	4607,96
415,16	4544,09
415,37	4694,79
415,58	5471,16
415,80	5408,10
416,01	5388,76
416,22	5487,35
416,44	5564,59
416,65	5567,58
416,86	5682,63
417,07	5789,93
417,29	5644,56
417,50	4858,17
417,71	4903,81
417,93	4894,81
418,14	4944,32
418,35	5044,37
418,56	5206,26
418,78	5201,09
418,99	5180,48
419,20	5181,78
419,42	5319,81
419,63	5326,25
419,84	5476,92
420,05	5395,91
420,27	5119,63
420,48	5427,60
420,69	5323,22
420,91	5397,02
421,12	5315,55
421,33	5244,56
421,54	5280,12
421,76	5101,26
421,97	5049,71
422,18	5421,62
422,39	4890,16
422,61	4944,54
422,82	4974,84
423,03	5117,00
423,24	5127,43
423,46	5010,01
423,67	5025,16
423,88	5211,56
424,09	4908,72
424,31	4965,61
424,52	4992,53
424,73	4998,31
424,94	4961,19
425,16	5002,90
425,37	5123,08
425,58	5168,85
425,79	4975,49
426,01	4988,07
426,22	5104,77
426,43	5174,50
426,64	5119,27
426,86	5073,76
427,07	5096,45
427,28	4944,15
427,49	4893,12
427,71	4893,87
427,92	5030,40
428,13	5159,22
428,34	5067,26
428,55	5110,07
428,77	5113,29
428,98	5077,69
429,19	5208,54
429,40	5218,35
429,62	5322,41
429,83	5264,64
430,04	5193,91
430,25	5254,11
430,46	5457,74
430,68	5471,85
430,89	5452,08
431,10	5487,35
431,31	5579,02
431,53	5599,37
431,74	5656,52
431,95	5567,91
432,16	5601,75
432,37	5359,24
432,59	5310,45
432,80	5205,22
433,01	5168,49
433,22	5157,27
433,43	5113,97
433,65	5032,22
433,86	5023,60
434,07	4977,31
434,28	4947,83
434,49	4998,12
434,71	5053,31
434,92	5878,09
435,13	5982,77
435,34	5883,29
435,55	5861,71
435,76	6011,83
435,98	6138,84
436,19	6181,68
436,40	6285,31
436,61	6245,69
436,82	5455,17
437,03	5314,67
437,25	5372,89
437,46	5332,00
437,67	5210,52
437,88	5120,57
438,09	5343,67
438,31	5160,65
438,52	5236,23
438,73	5154,09
438,94	5162,02
439,15	5221,15
439,36	5347,51
439,58	5348,87
439,79	5414,50
440,00	5110,85
440,21	5151,84
440,42	5152,33
440,63	5267,25
440,84	5251,25
441,06	5431,05
441,27	5361,03
441,48	5296,57
441,69	5071,03
441,90	5172,03
442,11	5227,94
442,32	5182,60
442,54	5174,99
442,75	5103,64
442,96	4944,02
443,17	4948,84
443,38	5137,83
443,59	5105,20
443,80	5129,32
444,02	5160,07
444,23	5166,54
444,44	5026,04
444,65	5182,66
444,86	5084,98
445,07	5136,60
445,28	4998,93
445,49	5016,39
445,71	4993,14
445,92	4976,73
446,13	5147,00
446,34	5185,39
446,55	5072,07
446,76	5155,03
446,97	5103,99
