1;;2;;3;;4;;5;;6;;7;;
Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;
548,9939575;0,02500661463;548,9939575;0,03204360232;548,9939575;0,01461750641;548,9939575;0,01012928318;548,9939575;0,01273573842;548,9939575;0,02022820711;548,9939575;0,03018923663;
547,9431763;0,02504687011;547,9431763;0,0321540311;547,9431763;0,0149624683;547,9431763;0,01061121002;547,9431763;0,01334673073;547,9431763;0,0206829533;547,9431763;0,03096533194;
547,0422974;0,02531865984;547,0422974;0,03226130828;547,0422974;0,01539566461;547,0422974;0,01098000165;547,0422974;0,01386626344;547,0422974;0,02139113098;547,0422974;0,0317103155;
545,9910278;0,02545475587;545,9910278;0,03256558254;545,9910278;0,01564154029;545,9910278;0,01128964406;545,9910278;0,01429411396;545,9910278;0,02203422971;545,9910278;0,03234733269;
544,9395752;0,02539728209;544,9395752;0,03288975358;544,9395752;0,01600603573;544,9395752;0,01184148714;544,9395752;0,0149647994;544,9395752;0,02290855907;544,9395752;0,03324970976;
544,0380249;0,02562354133;544,0380249;0,03313919902;544,0380249;0,01633097604;544,0380249;0,0122122569;544,0380249;0,01543275826;544,0380249;0,02352278493;544,0380249;0,03393757716;
542,986084;0,02574012242;542,986084;0,03352145478;542,986084;0,01685336605;542,986084;0,01277764421;542,986084;0,01624043286;542,986084;0,02443985268;542,986084;0,03499079868;
541,9338379;0,02595949732;541,9338379;0,03366504237;541,9338379;0,01721680537;541,9338379;0,01322448999;541,9338379;0,01684149913;541,9338379;0,02521215007;541,9338379;0,03577741235;
541,0317383;0,02618354931;541,0317383;0,03386251628;541,0317383;0,01759435236;541,0317383;0,01378430333;541,0317383;0,01741184294;541,0317383;0,02593663521;541,0317383;0,03649204969;
539,9790039;0,02629398182;539,9790039;0,03410879895;539,9790039;0,01797025651;539,9790039;0,01426548976;539,9790039;0,01803787425;539,9790039;0,02677475475;539,9790039;0,03734575957;
538,9260254;0,02640680782;538,9260254;0,03460206464;538,9260254;0,01843463443;538,9260254;0,01483216509;538,9260254;0,01894125715;538,9260254;0,02774380893;538,9260254;0,03858127072;
538,0233154;0,02670535259;538,0233154;0,03513647243;538,0233154;0,01904818602;538,0233154;0,01564663835;538,0233154;0,01978445053;538,0233154;0,0288851168;538,0233154;0,03975687549;
536,9698486;0,02695179544;536,9698486;0,035319902;536,9698486;0,01961155236;536,9698486;0,0162033774;536,9698486;0,02050383575;536,9698486;0,02961658873;536,9698486;0,0407592617;
536,0667114;0,02701966837;536,0667114;0,0356621556;536,0667114;0,02016876452;536,0667114;0,0167448502;536,0667114;0,02132940665;536,0667114;0,0304922834;536,0667114;0,04165423289;
535,0128174;0,02716762386;535,0128174;0,03614911437;535,0128174;0,02063932642;535,0128174;0,01741238125;535,0128174;0,02214273997;535,0128174;0,03176687658;535,0128174;0,04307550192;
533,9586182;0,02739061601;533,9586182;0,03646823019;533,9586182;0,02107760124;533,9586182;0,01803746819;533,9586182;0,02300274;533,9586182;0,03260149062;533,9586182;0,04402948916;
533,0548706;0,02765836008;533,0548706;0,03666861728;533,0548706;0,02152148634;533,0548706;0,01846639812;533,0548706;0,02351611666;533,0548706;0,03340329975;533,0548706;0,04466396198;
532,0002441;0,02785739861;532,0002441;0,03717647493;532,0002441;0,02222054452;532,0002441;0,01931686886;532,0002441;0,02460224554;532,0002441;0,03476535529;532,0002441;0,04631927609;
530,9453735;0,02798540331;530,9453735;0,03760506213;530,9453735;0,02293369174;530,9453735;0,02023490705;530,9453735;0,02579110302;530,9453735;0,03619556502;530,9453735;0,04777013138;
530,0409546;0,02818249352;530,0409546;0,03812845796;530,0409546;0,02353800647;530,0409546;0,02115043253;530,0409546;0,02681985497;530,0409546;0,03736403957;530,0409546;0,0492359139;
528,9856567;0,02844276465;528,9856567;0,03813408315;528,9856567;0,02393678948;528,9856567;0,02162584104;528,9856567;0,02751128562;528,9856567;0,03823611885;528,9856567;0,05019398779;
527,9300537;0,02865952812;527,9300537;0,03848811984;527,9300537;0,02454162389;527,9300537;0,02240116149;527,9300537;0,0284308251;527,9300537;0,03934273496;527,9300537;0,05137538537;
527,0250244;0,02899219655;527,0250244;0,03929078951;527,0250244;0,02536015026;527,0250244;0,02334202826;527,0250244;0,02955000103;527,0250244;0,04078599066;527,0250244;0,0529037565;
525,9689941;0,02921391465;525,9689941;0,03959566355;525,9689941;0,02592531405;525,9689941;0,02408000454;525,9689941;0,03055823967;525,9689941;0,04213971645;525,9689941;0,05436191335;
525,0635986;0,02950683236;525,0635986;0,04010448605;525,0635986;0,02673246898;525,0635986;0,02504549921;525,0635986;0,03181419894;525,0635986;0,04340807348;525,0635986;0,05599489436;
524,0070801;0,02976864949;524,0070801;0,04078644514;524,0070801;0,02749807574;524,0070801;0,02612740733;524,0070801;0,03314445168;524,0070801;0,04497461021;524,0070801;0,05769141763;
522,9503174;0,03015838005;522,9503174;0,04135987163;522,9503174;0,02839210816;522,9503174;0,02706749365;522,9503174;0,03445724025;522,9503174;0,04664831609;522,9503174;0,05970203876;
522,0443115;0,03029361553;522,0443115;0,04179016128;522,0443115;0,02890763618;522,0443115;0,02783369087;522,0443115;0,03532742709;522,0443115;0,04782691598;522,0443115;0,06076546386;
520,9871216;0,03054551966;520,9871216;0,04216387868;520,9871216;0,02967551164;520,9871216;0,02893195674;520,9871216;0,03655323386;520,9871216;0,04942148551;520,9871216;0,06267785281;
519,9296265;0,03067592904;519,9296265;0,04281316698;519,9296265;0,03043960966;519,9296265;0,0298985485;519,9296265;0,0380134508;519,9296265;0,05116282776;519,9296265;0,06461047381;
519,0230713;0,03111889213;519,0230713;0,04339322448;519,0230713;0,03131844103;519,0230713;0,03116138652;519,0230713;0,03932661191;519,0230713;0,05258382112;519,0230713;0,06613114476;
